"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
10000,"36 Months",9,"MORTGAGE",46000,"0","CA",16.33,"Eight",35442.08333,725,1,16,25,"None",13592,25.7,36,372,"None","0"
15000,"36 Months",1,"MORTGAGE",40000,"Debt Consolidation","AZ",13.14,"None",37927.48611,710,1,33,8,"None",2897,33.3,19,24,"None","0"
6500,"36 Months",0.5,"MORTGAGE",73000,"Debt Consolidation","AL",11.03,"None",35280.35764,765,0,0,10,"None",2088,15.5,33,0,"None","0"
1000,"36 Months",0.5,"MORTGAGE",67500,"Medical","CA",0.52,"None",30000,790,1,81,16,"None",35,0.1,39,666,"None","0"
18000,"60 Months",10,"MORTGAGE",120000,"Debt Consolidation","",12,"None",34412.28542,700,1,0,23,"None",40480,63.9,43,0,"None","0"
8000,"36 Months",3,"MORTGAGE",65000,"Debt Consolidation","AL",9.27,"Eight",31689.10278,755,0,23,12,"None",14044,36.1,21,53,"None","0"
4100,"36 Months",1,"NOne",42000,"0","AL",17.03,"None",35757.42431,730,1,0,12,"None",8661,39.7,29,0,"None","0"
19000,"36 Months",5,"NOne",62004,"0","AL",14.42,"None",35529.49444,790,1,0,9,"None",4497,10.2,27,0,"None","0"
35000,"36 Months",10,"MORTGAGE",144000,"Debt Consolidation","AL",5.83,"None",35429.22778,800,0,0,5,"None",2298,9.2,20,1000,"None","0"
21250,"36 Months",5,"NOne",47052,"Debt Consolidation","AL",17.93,"None",37034.10278,720,1,0,7,"None",26636,61.6,10,315,"None","0"
4000,"36 Months",5,"MORTGAGE",190000,"Medical","AL",21.08,"None",30000,730,0,0,20,"None",26489,54.8,58,140,"None","0"
16000,"36 Months",2,"NOne",77000,"Debt Consolidation","CA",5.84,"None",30000,755,0,0,10,"None",20015,34.9,28,707,"None","0"
12800,"36 Months",10,"MORTGAGE",2e+05,"0","AZ",0.74,"Eight",36717.51111,725,1,18,14,"None",6792,11.3,17,0,"None","0"
10000,"36 Months",1,"NOne",68000,"Debt Consolidation","CA",15.63,"None",35062.13681,680,1,26,4,"None",876,25,17,246,"None","0"
6400,"36 Months",3,"MORTGAGE",44000,"0","CA",20.54,"None",37111.44444,670,2,75,13,"None",26428,48.2,21,422,"None","0"
20000,"36 Months",1,"NOne",75000,"Medical","",11.31,"None",37147.53264,775,0,0,6,"None",1126,7.9,17,1000,"None","0"
25000,"36 Months",5,"NOne",106500,"0","AL",21.01,"None",36685.29792,730,0,0,12,"None",21823,68.2,22,65,"None","0"
10000,"36 Months",0.5,"NOne",80000,"0","CA",17.11,"None",37058.20208,690,0,0,9,"None",33487,59.7,23,0,"None","0"
1600,"36 Months",9,"MORTGAGE",72000,"0","CA",17.65,"None",36083.12083,665,0,0,21,"None",40106,80.4,34,971,"None","0"
21600,"36 Months",10,"MORTGAGE",2e+05,"0","AL",7.98,"None",33890.40556,710,0,0,8,"None",34804,79.6,37,1000,"None","0"
10000,"60 Months",5,"MORTGAGE",85000,"0","CA",17.18,"None",38710.07847,685,0,60,21,"None",9561,36.9,28,0,"None","0"
6000,"36 Months",10,"MORTGAGE",72000,"Home Improvement","AL",20.58,"None",35446.04514,680,1,41,10,"Four",6122,87.5,29,127,"One","0"
5200,"36 Months",4,"MORTGAGE",35000,"Debt Consolidation","",17.66,"None",37455.09375,675,2,30,4,"None",376,75.2,9,471,"None","0"
4500,"36 Months",10,"NOne",30996,"Debt Consolidation","AL",20.87,"None",36956.49792,755,1,75,12,"None",0,0,20,512,"None","0"
17600,"36 Months",3,"NOne",70000,"Debt Consolidation","",21.05,"None",38540.44931,665,2,0,17,"None",17596,56.9,25,620,"None","0"
12000,"36 Months",10,"MORTGAGE",40000,"Debt Consolidation","",16.2,"None",35336.53194,690,2,72,15,"None",14582,74.4,27,53,"None","0"
1000,"36 Months",10,"NOne",30035,"Debt Consolidation","AZ",23.81,"None",36109.53542,690,0,0,7,"None",18154,91.2,11,677,"None","0"
4300,"36 Months",1,"NOne",36000,"Debt Consolidation","AL",9.87,"None",37797.46389,705,0,0,8,"None",12323,44,16,110,"None","0"
11500,"36 Months",0.5,"MORTGAGE",106000,"Home Improvement","",9.87,"None",37094.38542,675,2,0,9,"None",47178,71.3,16,1000,"None","0"
9900,"36 Months",7,"NOne",105000,"0","AL",12.53,"None",37188.53958,725,2,0,15,"None",13640,33,29,61,"None","0"
8000,"36 Months",10,"MORTGAGE",44000,"Debt Consolidation","CA",15.16,"None",30616.48056,760,0,0,8,"None",24142,49.4,23,39,"None","0"
3200,"36 Months",2,"NOne",110000,"0","AL",6.93,"None",37144.05556,720,0,0,4,"None",17090,78,17,230,"None","0"
7000,"36 Months",2,"MORTGAGE",120000,"0","CA",12.57,"None",35368.45069,745,0,0,8,"None",41013,73.2,25,0,"None","0"
2000,"36 Months",0.5,"NOne",15600,"Home Improvement","AZ",4.38,"None",38032.39583,775,0,0,3,"None",1898,19,6,0,"None","0"
14000,"36 Months",8,"NOne",80000,"0","",5.61,"None",35954.38125,700,0,0,2,"None",11984,82.1,18,0,"None","0"
12000,"36 Months",3,"NOne",90000,"0","AL",8.81,"None",37175.32222,675,1,0,13,"None",15486,33.1,13,94,"None","0"
25000,"36 Months",3,"NOne",42500,"0","",6.47,"None",30000,770,0,0,3,"None",1263,15.8,5,360,"None","0"
2100,"36 Months",5,"MORTGAGE",24000,"Debt Consolidation","CA",11.6,"None",37560.19028,675,0,0,5,"None",5468,39.9,13,0,"None","0"
11000,"36 Months",3,"MORTGAGE",42000,"0","CA",3.74,"None",37126.45417,760,0,0,4,"None",4168,21.9,9,465,"None","0"
10575,"36 Months",4,"MORTGAGE",2e+05,"Debt Consolidation","AZ",2.23,"None",36633.35417,755,0,0,7,"None",1592,17.7,17,718,"None","0"
3000,"36 Months",6,"NOne",55000,"Home Improvement","",15.1,"None",36723.34722,670,0,57,7,"None",5447,86.5,12,140,"None","0"
10000,"36 Months",4,"MORTGAGE",31000,"Debt Consolidation","AL",7.74,"None",37925.11042,740,4,0,7,"None",22706,69,8,611,"None","0"
16000,"60 Months",2,"MORTGAGE",31000,"0","CA",7.74,"None",37676.49514,710,2,35,8,"None",10028,40.6,16,1000,"None","0"
18000,"36 Months",9,"MORTGAGE",80000,"0","AL",16.65,"None",39081.10556,690,0,0,7,"None",16967,97.5,14,0,"None","0"
14000,"36 Months",7,"NOne",40000,"Renewable Energy","AL",11.46,"None",38682.50556,715,1,0,5,"None",12108,53.7,9,76,"None","0"
23000,"36 Months",4,"NOne",80000,"0","CA",13.46,"None",36951.35278,670,1,70,11,"None",16524,87.4,15,0,"None","0"
21000,"36 Months",10,"NOne",125000,"Debt Consolidation","AZ",16.06,"None",33079.5375,690,0,0,16,"None",46097,55.3,51,0,"None","0"
7000,"36 Months",10,"NOne",75000,"Medical","CA",10.22,"None",32569.06111,760,1,0,5,"None",9690,18.6,19,1000,"None","0"
6500,"36 Months",5,"MORTGAGE",40500,"Home Improvement","",16.41,"None",32557.46944,715,1,0,16,"None",8270,40.7,38,0,"None","0"
15000,"36 Months",10,"NOne",71000,"Debt Consolidation","AZ",21.01,"None",34397.07569,720,1,0,6,"None",13651,81.7,15,380,"None","0"
8800,"60 Months",10,"NOne",62400,"Debt Consolidation","AZ",15.88,"None",35907.09097,670,1,0,7,"None",31334,93.3,24,297,"None","0"
12000,"36 Months",10,"MORTGAGE",80000,"Debt Consolidation","AZ",24.88,"None",34987.12986,710,0,67,18,"Four",6950,16.6,35,219,"One","0"
15000,"36 Months",1,"NOne",68004,"Debt Consolidation","AZ",7.01,"None",35298.33194,695,1,28,5,"None",14380,48.9,13,712,"None","0"
7000,"36 Months",7,"MORTGAGE",14400,"0","",13.5,"None",34850.075,795,0,0,8,"None",4853,10,24,372,"None","0"
6400,"36 Months",3,"MORTGAGE",97000,"0","",17.43,"None",34164.06458,675,2,0,13,"None",30002,90.1,41,0,"None","0"
1775,"36 Months",0.5,"NOne",40000,"Debt Consolidation","AZ",19.77,"None",36636.44097,725,0,0,11,"None",2038,10.8,24,0,"None","0"
18000,"36 Months",2,"MORTGAGE",128000,"0","CA",12.92,"None",33270.23958,740,4,0,10,"None",12204,64.6,39,1000,"None","0"
5000,"36 Months",1,"NOne",33017,"Debt Consolidation","AL",2.4,"None",35896.38819,765,1,0,3,"None",1411,35.3,5,45,"None","0"
6000,"36 Months",4,"MORTGAGE",50000,"0","",18.67,"None",35497.12153,665,0,46,3,"None",18950,94.7,17,0,"None","0"
6000,"36 Months",5,"NOne",24000,"Debt Consolidation","CA",7.2,"None",36470.12153,770,1,0,5,"None",3238,33,22,0,"None","0"
22000,"60 Months",3,"NOne",50000,"Debt Consolidation","CA",23.83,"None",34679.37431,700,0,0,9,"None",14417,83.3,17,192,"None","0"
8250,"36 Months",7,"NOne",40227.2,"Debt Consolidation","AZ",26.25,"None",38047.46875,660,1,0,12,"Four",13621,63.6,24,195,"One","0"
12000,"36 Months",1,"NOne",40000,"Renewable Energy","AL",11.07,"Eight",32708.08681,715,0,18,7,"None",17495,60.3,22,536,"None","0"
5000,"36 Months",10,"MORTGAGE",50004,"Home Improvement","AL",1.39,"None",33082.53194,775,0,45,4,"None",2294,6.1,12,13,"None","0"
35000,"36 Months",7,"MORTGAGE",2e+05,"Debt Consolidation","",9.76,"None",35650.27778,660,1,25,13,"None",25077,88,21,0,"None","0"
15000,"36 Months",10,"MORTGAGE",75000,"Debt Consolidation","CA",26.24,"None",36970.23681,705,1,0,12,"None",14862,41.1,30,82,"None","0"
5000,"36 Months",0.5,"MORTGAGE",74400,"Medical","CA",2.15,"None",34912.35694,775,0,0,8,"None",8334,27.1,38,1,"None","0"
16750,"36 Months",0.5,"NOne",48000,"Debt Consolidation","AL",15.68,"None",38391.37222,660,1,0,12,"None",22181,87,18,0,"None","0"
16625,"36 Months",8,"NOne",42200,"Debt Consolidation","CA",24.03,"None",36962.42153,665,3,46,7,"None",5487,84.4,15,0,"None","0"
30000,"60 Months",5,"MORTGAGE",109200,"Home Improvement","CA",16.45,"None",37587.10556,740,0,0,16,"None",12324,24.3,30,53,"None","0"
12000,"36 Months",8,"NOne",54050,"Debt Consolidation","CA",23.51,"None",35068.1375,705,2,0,14,"None",22083,75.9,34,747,"None","0"
3000,"36 Months",10,"MORTGAGE",50000,"Home Improvement","AZ",20.78,"None",36079.44514,685,3,0,5,"Four",16225,83.6,16,51,"One","0"
12000,"36 Months",10,"MORTGAGE",51000,"Debt Consolidation","CA",20.82,"None",30829.25833,720,3,0,14,"Four",23119,50.6,22,34,"One","0"
15000,"60 Months",3,"NOne",50000,"Debt Consolidation","CA",12.82,"None",37362.41944,730,5,0,9,"None",2202,9.7,21,0,"None","0"
9600,"36 Months",4,"MORTGAGE",115000,"Debt Consolidation","AL",24.56,"Eight",35124.34236,690,1,19,15,"None",49128,61.4,36,32,"None","0"
35000,"36 Months",0.5,"NOne",2e+05,"Home Improvement","",6.53,"None",34560.39167,795,0,0,6,"None",12453,40.2,27,0,"None","0"
12000,"36 Months",10,"MORTGAGE",35000,"0","AZ",11.21,"None",33515.43819,820,0,0,7,"None",1017,4.2,20,643,"None","0"
4550,"36 Months",9,"NOne",29976,"Debt Consolidation","CA",21.18,"None",35876.47569,680,3,0,5,"Four",1125,64.3,6,1000,"One","0"
3600,"36 Months",4,"NOne",31000,"Debt Consolidation","AL",11.26,"None",36581.11667,690,2,37,5,"None",2983,36.8,16,544,"None","0"
15000,"36 Months",3,"NOne",110000,"Medical","AL",6.33,"Eight",37939.13472,680,2,20,15,"None",6585,20.3,19,272,"None","0"
6000,"36 Months",8,"MORTGAGE",90996,"Medical","AZ",19.95,"None",34770.39792,700,0,0,12,"None",50000,90.7,33,99,"None","0"
25000,"60 Months",1,"NOne",98004,"Debt Consolidation","AZ",6.1,"None",37797.36042,740,0,0,15,"None",1386,4.2,23,0,"None","0"
9050,"36 Months",2,"MORTGAGE",40000,"Debt Consolidation","",18.57,"None",37814.49306,700,1,0,9,"None",9829,40,16,0,"None","0"
15000,"36 Months",6,"MORTGAGE",90084,"Debt Consolidation","CA",10.35,"None",36097.46458,755,1,0,10,"None",42135,66.6,25,216,"None","0"
1800,"36 Months",6,"MORTGAGE",28500,"0","",1.01,"None",36529.08889,775,1,0,5,"None",888,17.8,22,0,"None","0"
4500,"36 Months",10,"NOne",39264,"Medical","AL",6.6,"None",34885.53472,665,0,56,6,"Four",7440,72.9,19,50,"One","0"
15000,"60 Months",8,"MORTGAGE",80000,"Medical","AZ",7.38,"None",36056.27917,785,0,0,5,"None",408,2.9,16,231,"None","0"
9000,"36 Months",10,"MORTGAGE",166000,"0","AL",10.63,"Eight",37037.3,675,0,22,8,"None",20088,92.1,22,0,"None","0"
8000,"36 Months",0,"NOne",2e+05,"Debt Consolidation","",1.37,"None",34282.42153,695,0,30,5,"None",125,41.7,17,1000,"None","0"
12000,"36 Months",0,"MORTGAGE",66000,"Debt Consolidation","AL",4.33,"None",30000,780,2,0,13,"None",6449,12.5,28,54,"None","0"
14400,"36 Months",5,"NOne",85000,"0","AZ",11.27,"None",36839.29931,765,1,0,5,"None",910,8.2,10,455,"None","0"
20000,"36 Months",10,"MORTGAGE",98000,"Debt Consolidation","",7.8,"None",32312.4875,700,1,0,16,"None",24918,29.7,35,110,"None","0"
16000,"36 Months",10,"MORTGAGE",110000,"Debt Consolidation","",12.03,"None",34013.37014,710,0,0,7,"None",10907,82.6,16,217,"None","0"
4000,"36 Months",10,"MORTGAGE",49349,"Debt Consolidation","AL",18.19,"None",36140.28056,695,3,30,8,"Four",3517,39.5,30,697,"One","0"
8000,"36 Months",3,"NOne",45000,"0","",4.93,"None",36480.47153,705,3,56,11,"None",5706,21.5,63,0,"None","0"
5000,"36 Months",3,"NOne",45000,"Debt Consolidation","AZ",20.35,"None",37925.325,735,0,0,6,"None",4717,51.3,18,60,"None","0"
1000,"36 Months",10,"MORTGAGE",77367,"Medical","AL",0.74,"None",30000,780,0,32,6,"None",2440,8.6,27,287,"None","0"
2500,"36 Months",5,"MORTGAGE",146000,"Medical","AL",19.95,"None",36376.37917,720,3,0,15,"None",42288,68.4,53,0,"None","0"
2500,"36 Months",0.5,"NOne",27000,"Home Improvement","AL",1.87,"None",38538.20694,700,1,0,2,"None",1291,75.9,10,425,"None","0"
8400,"60 Months",4,"MORTGAGE",35004,"Debt Consolidation","AZ",21.32,"None",39357.19306,705,3,0,6,"None",3452,32.4,12,0,"None","0"
12375,"36 Months",2,"NOne",80000,"Debt Consolidation","",9.23,"None",36887.28611,685,0,0,4,"Four",13126,96.5,4,851,"One","0"
9000,"36 Months",3,"NOne",50760,"Debt Consolidation","AZ",21.49,"None",37139.28681,735,1,0,8,"None",2695,38.5,12,132,"None","0"
18000,"60 Months",4,"MORTGAGE",65800,"Home Improvement","CA",16.91,"None",37138.24931,735,1,33,8,"None",2378,13.3,21,753,"None","0"
9600,"36 Months",0.5,"MORTGAGE",1e+05,"Medical","AZ",11.44,"Eight",35380.39375,690,0,7,17,"None",4533,14.3,35,1,"None","0"
21000,"36 Months",10,"MORTGAGE",55000,"Home Improvement","AL",27.97,"None",34045.20208,710,0,76,7,"None",20105,68.2,21,192,"None","0"
16000,"36 Months",5,"MORTGAGE",120000,"Home Improvement","",13.88,"None",36132.54097,775,1,0,10,"None",14427,32.2,35,511,"None","0"
22325,"60 Months",3,"MORTGAGE",60000,"Debt Consolidation","CA",23.16,"None",30936.16319,730,0,0,18,"None",25107,68,26,1000,"None","0"
18000,"60 Months",10,"NOne",60000,"Home Improvement","AL",11.14,"None",35006.31111,700,1,35,8,"None",7345,64.4,21,833,"None","0"
2700,"36 Months",1,"NOne",51000,"Home Improvement","AL",13.44,"None",34259.27153,750,5,0,8,"None",835,2.4,10,215,"None","0"
12000,"36 Months",1,"MORTGAGE",40000,"Debt Consolidation","AZ",2.94,"None",36607.42639,680,2,25,3,"None",4313,57.5,10,212,"None","0"
2000,"36 Months",4,"MORTGAGE",28880,"0","CA",15.96,"None",38254.07083,730,0,0,6,"None",4545,16.2,12,644,"None","0"
4500,"36 Months",10,"MORTGAGE",65004,"0","",11.08,"None",35360.38542,740,1,0,6,"None",14971,51.3,13,418,"None","0"
7000,"36 Months",2,"NOne",35000,"Home Improvement","CA",10.49,"None",37261.49792,755,0,0,4,"None",15269,76.7,9,48,"None","0"
1875,"36 Months",10,"MORTGAGE",50000,"Debt Consolidation","CA",19.06,"None",35045.25347,730,0,0,10,"None",27835,45.8,21,1000,"None","0"
5325,"36 Months",5,"NOne",32000,"Debt Consolidation","AZ",22.84,"Eight",36117.17431,660,0,21,14,"Four",3844,53.4,36,0,"One","0"
2800,"36 Months",8,"MORTGAGE",49896,"Debt Consolidation","AZ",7.96,"None",30000,805,0,0,12,"None",562,1,19,133,"None","0"
12000,"36 Months",10,"MORTGAGE",109488,"Debt Consolidation","CA",23.61,"None",30000,690,2,0,14,"None",24417,77.5,43,355,"None","0"
11525,"36 Months",2,"MORTGAGE",50000,"Home Improvement","AL",17.32,"None",37508.29653,715,0,0,14,"None",11706,48,24,335,"None","0"
6000,"36 Months",1,"NOne",60000,"Debt Consolidation","CA",11.22,"None",33005.35556,705,0,46,5,"Four",27591,54.9,11,287,"One","0"
7750,"36 Months",0.5,"NOne",30000,"Debt Consolidation","AL",24.68,"None",38003.32639,680,0,0,8,"None",26996,66.8,9,562,"None","0"
8500,"36 Months",10,"MORTGAGE",64800,"0","AZ",26.34,"None",36759.17222,720,0,79,8,"None",14814,67.3,25,0,"None","0"
7000,"36 Months",1,"NOne",50000,"Debt Consolidation","AL",7.06,"None",37415.35625,690,0,71,6,"None",8502,61.6,8,987,"None","0"
13000,"36 Months",5,"MORTGAGE",120000,"0","AZ",7.52,"None",37704.04931,700,0,57,12,"None",11781,37.9,21,0,"None","0"
5500,"36 Months",3,"NOne",64000,"Debt Consolidation","CA",22.69,"None",31817.53958,705,0,78,7,"None",8654,67.6,17,0,"None","0"
13000,"36 Months",0.5,"NOne",60000,"Debt Consolidation","AZ",24.12,"None",34754.50764,755,0,0,14,"None",17278,40,35,1000,"None","0"
21250,"60 Months",0.5,"NOne",40000,"Debt Consolidation","AZ",21.57,"None",37429.29444,695,0,69,10,"None",13493,48.2,20,99,"None","0"
10000,"36 Months",3,"NOne",45000,"Debt Consolidation","AL",7.71,"None",36299.27361,670,0,43,6,"None",5446,99,18,897,"None","0"
12000,"36 Months",0.5,"MORTGAGE",64000,"Medical","AL",9.45,"None",31704.24167,790,1,0,6,"None",2910,5.8,18,900,"None","0"
5000,"36 Months",2,"MORTGAGE",43200,"Medical","CA",15.61,"None",34258.2,760,4,74,7,"None",1884,14.8,34,399,"None","0"
19750,"60 Months",1,"MORTGAGE",107000,"Medical","CA",18,"Eight",34870.46042,660,0,18,5,"None",12814,97.1,23,151,"None","0"
18000,"60 Months",5,"NOne",70000,"Debt Consolidation","AL",14.81,"Eight",37994.24861,660,0,21,7,"None",8323,69.9,23,0,"None","0"
25000,"36 Months",4,"MORTGAGE",130000,"Debt Consolidation","CA",14.3,"Eight",34706.25,745,0,3,11,"None",7532,54.3,29,87,"None","0"
15250,"36 Months",10,"NOne",49000,"0","CA",21.01,"None",37256.21875,680,0,27,10,"None",5377,68.9,19,0,"None","0"
8000,"36 Months",3,"NOne",42996,"Debt Consolidation","AZ",15.18,"None",36829.07847,695,1,0,8,"None",1158,37.9,29,615,"None","0"
18000,"36 Months",3,"NOne",95000,"Debt Consolidation","CA",12.63,"None",34150.53542,730,0,0,12,"None",13625,67.1,22,425,"None","0"
7500,"36 Months",3,"NOne",67500,"Medical","AL",9.16,"None",38594.45764,755,1,0,5,"None",747,5,8,0,"None","0"
9000,"36 Months",2,"NOne",55000,"0","CA",13.81,"Eight",36901.50764,670,0,23,10,"None",19578,78.3,22,1000,"None","0"
6000,"36 Months",10,"MORTGAGE",154000,"0","CA",1.68,"None",30000,790,1,0,9,"None",277,0.8,45,0,"None","0"
4900,"36 Months",2,"MORTGAGE",33000,"0","",20.73,"None",39271.31944,660,1,0,13,"None",7972,71.8,25,119,"None","0"
8000,"36 Months",5,"MORTGAGE",92000,"Debt Consolidation","CA",17.27,"None",38313.41458,725,2,0,13,"None",6951,14,21,180,"None","0"
5000,"36 Months",2,"NOne",65000,"Medical","CA",0.9,"None",35204.24861,795,0,0,9,"None",976,2.4,31,0,"None","0"
2200,"36 Months",4,"NOne",27500,"Debt Consolidation","",23.26,"Eight",33188.22847,680,0,7,10,"None",15225,55,21,506,"None","0"
3000,"36 Months",0.5,"MORTGAGE",70000,"Debt Consolidation","AL",5.69,"Eight",33392.49097,670,1,17,15,"None",3275,21,47,477,"None","0"
5000,"36 Months",3,"MORTGAGE",40000,"0","AZ",7.62,"None",33287.175,800,1,0,5,"None",0,0,22,53,"None","0"
10000,"36 Months",3,"NOne",35000,"Debt Consolidation","AL",8.71,"None",35678.25208,700,0,0,8,"None",6907,29.3,8,216,"None","0"
12000,"60 Months",7,"MORTGAGE",52200,"Debt Consolidation","CA",15.01,"None",30863.23056,695,2,0,16,"None",23959,45.2,23,164,"None","0"
7600,"36 Months",7,"MORTGAGE",64197,"Renewable Energy","CA",21.1,"None",36134.20694,720,3,0,4,"None",4199,93.3,9,195,"None","0"
21000,"60 Months",5,"NOne",101000,"Debt Consolidation","AL",16.24,"None",38335.24375,685,2,27,8,"None",8764,45.9,19,224,"None","0"
10000,"36 Months",2,"MORTGAGE",36933.72,"Debt Consolidation","CA",13.16,"None",35120.04931,675,3,78,9,"Four",10832,56.1,20,561,"One","0"
5000,"60 Months",10,"MORTGAGE",110000,"Debt Consolidation","CA",18.14,"None",35062.28125,710,0,0,7,"None",50000,86.8,33,0,"None","0"
7000,"36 Months",2,"MORTGAGE",42000,"Debt Consolidation","CA",17.26,"None",37880.08264,735,1,0,7,"None",1211,18.9,16,203,"None","0"
13000,"36 Months",10,"NOne",55000,"Debt Consolidation","AZ",21.71,"Eight",35080.25972,715,3,12,15,"None",14908,53.8,39,0,"None","0"
8000,"36 Months",4,"MORTGAGE",48000,"0","AZ",0.72,"None",31084.16597,800,0,0,5,"None",1492,6.1,17,0,"None","0"
15000,"36 Months",0.5,"MORTGAGE",57552,"Medical","AZ",16.97,"None",30000,795,0,0,8,"None",3658,5.4,18,343,"None","0"
13000,"36 Months",6,"MORTGAGE",18000,"Medical","AL",9,"None",38421.36528,755,0,0,13,"None",1882,5.6,25,0,"None","0"
29700,"60 Months",7,"MORTGAGE",48500,"Renewable Energy","AL",8.41,"None",35572.43194,755,0,0,5,"None",7246,54.9,23,200,"None","0"
15000,"36 Months",4,"MORTGAGE",1e+05,"Debt Consolidation","",20.41,"None",35110.12222,700,2,0,16,"None",13203,28.8,39,0,"None","0"
6600,"36 Months",3,"MORTGAGE",24996,"Debt Consolidation","AZ",15.07,"None",39490.19583,695,0,0,7,"None",4640,37.7,8,0,"None","0"
6000,"36 Months",0.5,"MORTGAGE",80000,"Debt Consolidation","AZ",22.52,"None",34832.42222,740,1,48,12,"None",3676,10.2,29,1000,"None","0"
8400,"36 Months",2,"NOne",52000,"Home Improvement","AL",9.14,"None",37138.41042,735,0,42,13,"None",5425,23.6,24,0,"None","0"
14000,"36 Months",0,"MORTGAGE",125928,"Home Improvement","AZ",3.43,"None",31910.50903,795,2,0,9,"None",40765,31.6,26,182,"None","0"
6000,"36 Months",4,"NOne",93000,"0","AZ",7.64,"None",39247.27431,665,0,0,9,"None",11596,70.3,15,287,"None","0"
28000,"36 Months",0,"MORTGAGE",80000,"Debt Consolidation","AL",8.99,"None",30000,700,2,55,6,"None",14189,95.2,39,225,"None","0"
3500,"36 Months",0.5,"NOne",24000,"0","CA",17.4,"None",37648.27569,695,0,0,4,"None",4063,76.7,6,1000,"None","0"
2000,"36 Months",10,"MORTGAGE",60000,"Medical","AZ",12.44,"None",35952.29028,735,0,0,5,"None",3770,49.9,12,0,"None","0"
9000,"36 Months",10,"MORTGAGE",55000,"Debt Consolidation","CA",16.63,"None",37721.28194,745,0,0,8,"None",6757,17.9,15,0,"None","0"
5000,"36 Months",10,"MORTGAGE",115000,"Home Improvement","CA",9.27,"None",37123.46319,735,3,0,8,"None",6904,21.6,16,0,"None","0"
3600,"36 Months",7,"MORTGAGE",52000,"0","AZ",19.87,"None",32930.06597,705,0,72,14,"None",9423,31.3,47,106,"None","0"
9800,"36 Months",7,"NOne",90000,"Home Improvement","AZ",4.93,"None",38475.04722,665,1,32,6,"None",3221,27.3,8,0,"None","0"
3000,"36 Months",1,"NOne",25200,"Medical","AL",16.14,"None",39184.45278,695,3,0,4,"None",976,75.1,6,0,"None","0"
15000,"36 Months",5,"MORTGAGE",150000,"Home Improvement","CA",4.05,"None",35501.38125,770,0,0,14,"None",8213,15.1,29,188,"None","0"
35000,"60 Months",9,"MORTGAGE",116000,"Debt Consolidation","AL",19.39,"None",36029.16667,710,0,42,11,"None",21306,70.8,43,335,"None","0"
3000,"36 Months",8,"MORTGAGE",40560,"0","",7.37,"None",30000,720,0,37,15,"None",5904,21.1,47,255,"None","0"
8000,"36 Months",1,"MORTGAGE",45000,"Debt Consolidation","AL",11.57,"Eight",34989.28819,695,1,22,8,"None",9929,32.4,27,302,"None","0"
